datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,conditions
2023-09-06,31.0,23.2,27.2,84.4,0.8,14.8,1013.1,73.4,24.2,"Rain, Partially cloudy"
2023-09-07,29.0,23.9,26.3,89.8,1.7,16.6,1012.5,85.0,24.4,"Rain, Partially cloudy"
2023-09-08,26.4,24.0,25.0,94.2,42.8,18.4,1012.8,90.6,24.0,"Rain, Overcast"
2023-09-09,30.0,23.0,25.3,92.5,6.2,20.5,1014.1,90.0,23.9,"Rain, Partially cloudy"
2023-09-10,31.8,23.6,26.6,89.0,7.3,16.6,1013.5,87.2,24.5,"Rain, Partially cloudy"
2023-09-11,32.0,24.0,26.6,89.4,1.4,20.5,1012.2,72.9,24.6,"Rain, Partially cloudy"
2023-09-12,27.0,22.1,24.6,91.8,7.2,14.8,1010.9,89.1,23.1,"Rain, Partially cloudy"
2023-09-13,29.0,23.0,24.9,94.8,5.9,18.4,1011.6,93.3,24.0,"Rain, Overcast"
2023-09-14,31.0,23.6,26.6,89.4,22.0,14.8,1010.9,84.1,24.6,"Rain, Partially cloudy"
2023-09-15,30.0,24.0,25.9,89.9,7.0,18.4,1011.4,92.7,24.0,"Rain, Overcast"
2023-09-16,31.0,23.0,26.3,89.2,2.6,18.4,1012.2,91.2,24.3,"Rain, Overcast"
2023-09-17,30.0,24.3,26.7,87.1,0.7,16.6,1012.5,89.0,24.3,"Rain, Partially cloudy"
2023-09-18,31.0,23.1,25.5,90.9,3.9,8.3,1011.7,92.5,23.9,"Rain, Overcast"
2023-09-19,31.5,23.0,26.2,87.6,13.8,13.3,1011.3,88.2,23.8,"Rain, Partially cloudy"
2023-09-20,32.1,24.9,27.1,87.1,0.6,23.9,1011.4,81.8,24.7,"Rain, Partially cloudy"
2023-09-21,32.1,24.1,26.7,88.7,6.0,20.5,1010.8,79.0,24.6,"Rain, Partially cloudy"
2023-09-22,31.6,23.7,26.4,89.1,40.0,20.6,1011.1,91.1,24.3,"Rain, Overcast"
2023-09-23,27.8,23.7,25.3,92.8,1.6,16.4,1012.4,90.6,24.0,"Rain, Overcast"
2023-09-24,30.0,23.0,26.3,87.4,1.2,16.6,1013.0,90.4,24.0,"Rain, Overcast"
2023-09-25,31.3,23.5,26.8,86.9,5.4,14.8,1013.2,84.0,24.3,"Rain, Partially cloudy"
2023-09-26,33.0,23.6,27.5,85.7,5.2,27.7,1011.7,66.3,24.7,"Rain, Partially cloudy"
2023-09-27,32.4,23.6,27.3,85.1,26.0,12.6,1010.3,85.8,24.4,"Rain, Partially cloudy"
2023-09-28,31.4,24.0,26.8,89.6,5.0,24.3,1010.5,88.3,24.9,"Rain, Partially cloudy"
2023-09-29,29.2,23.0,25.0,94.5,14.1,19.2,1012.0,95.9,24.1,"Rain, Overcast"
2023-09-30,32.0,22.4,26.8,84.4,0.0,19.0,1011.7,84.8,23.7,Partially cloudy
2023-10-01,32.6,24.1,27.6,84.6,0.3,22.3,1011.4,77.9,24.6,"Rain, Partially cloudy"
2023-10-02,32.0,24.0,27.2,85.6,0.8,18.4,1011.3,85.9,24.4,"Rain, Partially cloudy"
2023-10-03,32.4,23.9,27.4,86.0,2.0,14.8,1011.0,91.5,24.8,"Rain, Overcast"
2023-10-04,31.2,24.0,26.8,89.8,5.4,13.0,1010.8,93.2,24.9,"Rain, Overcast"
2023-10-05,31.1,24.0,27.0,86.1,2.4,11.2,1011.1,83.9,24.4,"Rain, Partially cloudy"
2023-10-06,30.6,23.8,26.3,87.4,0.0,14.1,1011.4,76.1,23.9,Partially cloudy
2023-10-07,31.6,23.0,26.7,84.1,2.2,5.8,1011.4,74.0,23.6,"Rain, Partially cloudy"
2023-10-08,32.0,24.5,26.6,89.6,2.6,13.7,1012.0,90.6,24.6,"Rain, Overcast"
2023-10-09,31.6,24.0,26.9,84.8,1.7,14.8,1012.7,72.5,24.0,"Rain, Partially cloudy"
2023-10-10,30.8,24.0,27.0,85.7,1.7,6.8,1012.4,81.8,24.2,"Rain, Partially cloudy"
2023-10-11,29.7,24.6,27.1,86.2,4.0,27.7,1012.1,75.4,24.5,"Rain, Partially cloudy"
2023-10-12,30.8,24.0,26.5,88.5,8.4,20.2,1011.9,82.0,24.3,"Rain, Partially cloudy"
2023-10-13,30.5,23.7,26.7,88.0,0.1,16.9,1012.2,89.3,24.4,"Rain, Partially cloudy"
2023-10-14,33.4,24.0,27.6,85.6,4.2,16.6,1012.1,81.4,24.8,"Rain, Partially cloudy"
2023-10-15,32.0,23.0,26.3,88.4,9.0,13.6,1011.2,91.0,24.1,"Rain, Overcast"
2023-10-16,30.0,22.7,25.6,88.5,10.0,9.4,1011.5,88.2,23.4,"Rain, Partially cloudy"
2023-10-17,32.0,22.9,27.0,83.9,6.8,6.5,1011.8,84.2,23.9,"Rain, Partially cloudy"
2023-10-18,31.0,25.0,27.3,87.0,0.6,11.2,1012.0,91.9,24.9,"Rain, Overcast"
2023-10-19,29.1,23.0,26.2,90.3,7.0,31.5,1012.9,81.9,24.4,"Rain, Partially cloudy"
2023-10-20,33.1,23.6,27.6,83.2,0.2,22.3,1011.7,86.0,24.2,"Rain, Partially cloudy"
2023-10-21,29.6,22.9,25.8,90.3,3.0,14.1,1011.6,90.6,24.0,"Rain, Overcast"
2023-10-22,30.7,24.2,26.9,87.0,12.7,13.0,1010.5,82.1,24.5,"Rain, Partially cloudy"
2023-10-23,31.9,24.6,27.0,88.7,4.3,15.7,1010.8,88.3,24.9,"Rain, Partially cloudy"
2023-10-24,30.6,23.7,27.3,86.9,7.9,14.8,1010.2,84.1,24.8,"Rain, Partially cloudy"
2023-10-25,28.8,24.0,25.8,91.1,0.3,25.5,1011.0,91.3,24.2,"Rain, Overcast"
2023-10-26,31.0,22.9,26.4,85.3,1.6,18.4,1011.7,85.1,23.5,"Rain, Partially cloudy"
2023-10-27,32.0,23.6,27.3,84.5,0.1,13.0,1011.4,70.8,24.2,"Rain, Partially cloudy"
2023-10-28,32.4,23.6,27.3,84.5,0.3,16.6,1009.8,70.3,24.3,"Rain, Partially cloudy"
2023-10-29,32.0,24.0,26.5,87.0,5.2,9.4,1008.8,83.9,24.0,"Rain, Partially cloudy"
2023-10-30,33.6,22.0,26.6,85.6,2.3,14.8,1007.9,81.9,23.8,"Rain, Partially cloudy"
2023-10-31,30.0,22.7,26.1,87.0,24.0,17.9,1009.1,93.6,23.6,"Rain, Overcast"
2023-11-01,30.0,23.4,26.4,90.4,10.3,11.2,1010.7,94.3,24.6,"Rain, Overcast"
2023-11-02,29.0,24.3,26.3,92.4,0.1,14.8,1011.1,88.5,24.9,"Rain, Partially cloudy"
2023-11-03,32.0,24.0,27.0,84.3,0.6,17.7,1010.9,77.0,24.0,"Rain, Partially cloudy"
2023-11-04,32.4,23.0,26.3,87.4,13.1,37.1,1010.7,89.5,23.8,"Rain, Partially cloudy"
2023-11-05,33.0,23.6,27.1,85.5,30.0,9.4,1010.8,87.2,24.2,"Rain, Partially cloudy"
2023-11-06,32.1,23.6,26.5,88.8,2.0,9.4,1011.1,88.8,24.4,"Rain, Partially cloudy"
2023-11-07,30.6,23.8,26.2,88.2,1.0,13.3,1010.9,89.4,24.0,"Rain, Partially cloudy"
2023-11-08,33.4,24.5,27.4,86.4,2.2,11.2,1010.4,81.0,24.8,"Rain, Partially cloudy"
2023-11-09,32.0,23.8,27.1,87.0,7.4,10.0,1010.1,89.3,24.6,"Rain, Partially cloudy"
2023-11-10,30.0,23.1,25.7,92.9,6.1,20.7,1011.1,92.1,24.4,"Rain, Overcast"
2023-11-11,33.0,23.0,27.1,86.1,0.2,9.4,1011.4,81.7,24.3,"Rain, Partially cloudy"
2023-11-12,33.6,24.1,27.6,85.2,1.1,7.2,1011.3,79.5,24.8,"Rain, Partially cloudy"
2023-11-13,32.0,23.0,26.7,88.0,5.2,24.1,1011.3,73.8,24.4,"Rain, Partially cloudy"
2023-11-14,31.5,24.0,26.3,91.9,11.5,18.4,1010.2,65.2,24.8,"Rain, Partially cloudy"
2023-11-15,28.1,23.2,25.6,89.5,26.0,7.6,1011.0,88.2,23.7,"Rain, Partially cloudy"
2023-11-16,33.1,24.0,27.7,84.6,0.6,22.3,1009.9,86.9,24.6,"Rain, Partially cloudy"
2023-11-17,32.4,24.2,27.5,87.6,0.1,13.0,1009.9,74.6,25.2,"Rain, Partially cloudy"
2023-11-18,33.0,25.1,27.8,86.3,0.2,7.6,1010.9,79.5,25.1,"Rain, Partially cloudy"
2023-11-19,33.0,25.0,28.0,84.4,2.2,9.4,1011.1,76.7,24.9,"Rain, Partially cloudy"
2023-11-20,33.0,24.0,28.0,80.4,0.0,9.4,1010.7,66.0,24.0,Partially cloudy
2023-11-21,34.0,24.0,28.6,80.0,0.2,9.4,1009.8,68.6,24.4,"Rain, Partially cloudy"
2023-11-22,31.0,24.7,27.0,89.3,1.2,18.4,1010.6,79.0,25.1,"Rain, Partially cloudy"
2023-11-23,31.3,24.0,26.7,87.4,5.5,15.1,1011.2,79.4,24.4,"Rain, Partially cloudy"
2023-11-24,33.0,23.0,27.2,84.6,0.3,14.8,1010.3,79.8,24.1,"Rain, Partially cloudy"
2023-11-25,33.0,24.1,27.3,86.4,0.8,17.2,1009.8,80.7,24.6,"Rain, Partially cloudy"
2023-11-26,27.0,22.8,24.6,93.9,4.0,7.6,1011.2,92.2,23.5,"Rain, Overcast"
2023-11-27,33.1,22.6,27.4,82.0,0.0,9.4,1011.8,78.0,23.6,Partially cloudy
2023-11-28,33.0,24.0,27.6,83.2,2.6,14.8,1010.8,70.9,24.2,"Rain, Partially cloudy"
2023-11-29,31.3,23.8,26.6,87.7,9.0,10.8,1010.6,86.0,24.3,"Rain, Partially cloudy"
2023-11-30,34.0,23.9,28.3,81.4,1.7,13.0,1011.1,73.7,24.5,"Rain, Partially cloudy"
2023-12-01,34.0,24.2,28.1,82.7,2.1,18.4,1011.3,69.7,24.6,"Rain, Partially cloudy"
2023-12-02,33.1,24.2,27.9,83.0,0.4,20.5,1011.3,74.3,24.5,"Rain, Partially cloudy"
2023-12-03,33.6,23.7,27.4,83.3,0.1,10.6,1010.7,71.8,24.0,"Rain, Partially cloudy"
2023-12-04,34.0,23.0,28.1,80.4,0.4,11.2,1011.1,48.8,24.0,"Rain, Partially cloudy"
2023-12-05,35.0,23.9,28.2,79.1,1.1,11.2,1011.3,53.9,23.8,"Rain, Partially cloudy"
2023-12-06,31.7,23.7,27.1,86.6,3.3,9.4,1011.3,75.1,24.6,"Rain, Partially cloudy"
2023-12-07,33.1,24.0,27.8,83.6,0.3,9.4,1011.9,78.4,24.5,"Rain, Partially cloudy"
2023-12-08,33.1,24.2,28.1,81.2,0.1,11.2,1011.7,67.8,24.2,"Rain, Partially cloudy"
2023-12-09,34.2,22.7,28.1,78.4,0.0,9.4,1009.8,47.4,23.4,Partially cloudy
2023-12-10,34.6,23.0,28.3,79.0,0.0,14.8,1010.1,48.4,23.8,Partially cloudy
2023-12-11,33.6,23.9,27.8,77.1,0.9,19.7,1010.4,62.2,22.9,"Rain, Partially cloudy"
2023-12-12,33.0,20.3,26.0,64.6,0.0,37.1,1011.1,43.3,17.5,Partially cloudy
2023-12-13,33.8,19.6,26.1,64.5,0.0,22.3,1010.1,34.8,17.9,Partially cloudy
2023-12-14,34.4,20.4,27.1,62.4,0.0,46.4,1009.6,18.8,17.7,Clear
2023-12-15,34.0,20.3,26.9,68.9,0.0,22.9,1009.3,19.8,19.4,Clear
2023-12-16,34.4,21.7,27.5,73.4,0.0,14.8,1008.3,47.2,21.5,Partially cloudy
2023-12-17,35.0,22.0,27.9,69.9,0.0,24.5,1008.4,29.2,20.6,Partially cloudy
2023-12-18,35.0,20.7,27.4,73.3,0.0,18.4,1008.5,38.9,20.9,Partially cloudy
2023-12-19,35.0,21.8,28.1,77.2,0.0,10.4,1009.6,47.6,23.3,Partially cloudy
2023-12-20,35.0,23.9,29.0,77.6,0.0,15.1,1011.0,36.2,24.3,Partially cloudy
2023-12-21,34.6,24.0,28.8,79.9,0.0,14.8,1010.3,50.9,24.6,Partially cloudy
2023-12-22,34.6,24.1,28.8,78.3,0.1,10.8,1010.8,59.0,24.2,"Rain, Partially cloudy"
2023-12-23,35.0,22.8,28.2,70.0,0.0,27.7,1011.2,26.9,20.6,Partially cloudy
2023-12-24,35.0,19.0,27.5,68.2,0.0,29.0,1011.1,31.5,19.3,Partially cloudy
2023-12-25,35.0,18.4,26.9,61.0,0.0,38.0,1010.6,39.8,16.8,Partially cloudy
2023-12-26,34.0,19.0,26.6,62.1,0.0,35.3,1011.0,25.2,17.2,Partially cloudy
2023-12-27,35.5,17.0,26.0,68.3,0.0,31.7,1011.1,61.3,18.8,Partially cloudy
2023-12-28,35.0,20.4,26.7,70.1,0.0,22.3,1012.1,28.3,19.9,Partially cloudy
2023-12-29,35.4,20.3,27.6,69.4,0.0,20.5,1011.2,26.4,20.3,Partially cloudy
2023-12-30,35.0,22.0,28.1,72.9,0.0,3.9,1011.3,47.9,22.2,Partially cloudy
2023-12-31,35.6,22.9,29.2,74.4,0.0,13.9,1010.9,44.9,23.5,Partially cloudy
2024-01-01,34.4,23.6,27.7,81.5,2.8,12.2,1011.1,39.6,24.0,"Rain, Partially cloudy"
2024-01-02,34.9,23.0,28.4,78.2,0.0,20.1,1012.1,40.9,23.8,Partially cloudy
2024-01-03,36.0,22.4,29.0,75.8,0.2,24.1,1012.2,68.3,23.5,"Rain, Partially cloudy"
2024-01-04,35.0,24.8,29.3,76.1,0.1,11.5,1012.0,64.9,24.1,"Rain, Partially cloudy"
2024-01-05,36.0,22.0,28.5,74.6,0.0,16.6,1011.8,51.0,23.0,Partially cloudy
2024-01-06,35.9,23.8,29.1,75.0,0.0,16.6,1011.7,65.4,23.5,Partially cloudy
2024-01-07,36.0,22.6,28.4,76.4,0.0,18.4,1010.9,43.8,23.1,Partially cloudy
2024-01-08,35.9,23.1,29.5,74.9,0.1,18.4,1010.3,54.0,23.9,"Rain, Partially cloudy"
2024-01-09,36.2,24.0,29.6,73.1,0.0,13.9,1010.2,41.1,23.5,Partially cloudy
2024-01-10,34.8,23.9,28.8,76.5,0.0,18.4,1011.4,58.9,23.7,Partially cloudy
2024-01-11,35.6,22.9,28.5,73.3,6.0,17.8,1010.7,52.0,22.6,"Rain, Partially cloudy"
2024-01-12,35.9,24.0,29.6,74.4,0.1,14.8,1010.1,68.2,23.8,"Rain, Partially cloudy"
2024-01-13,35.3,23.0,29.0,74.2,0.4,13.3,1011.1,51.1,23.1,"Rain, Partially cloudy"
2024-01-14,35.4,23.7,28.7,71.1,0.0,22.3,1011.5,54.0,22.0,Partially cloudy
2024-01-15,35.1,21.3,27.8,67.9,0.0,22.3,1012.7,26.3,19.4,Partially cloudy
2024-01-16,35.6,16.0,26.2,56.7,0.0,46.4,1012.9,36.1,14.3,Partially cloudy
2024-01-17,35.1,17.0,25.9,65.2,0.0,24.2,1013.2,24.8,18.0,Partially cloudy
2024-01-18,36.0,20.0,26.9,69.7,0.0,13.0,1012.0,33.1,19.8,Partially cloudy
2024-01-19,35.0,20.8,28.0,72.8,0.0,11.9,1011.7,18.4,22.0,Clear
2024-01-20,36.0,23.0,29.0,69.3,0.0,18.4,1012.5,19.1,21.8,Clear
2024-01-21,35.0,22.0,28.4,73.7,0.0,16.6,1011.8,26.4,22.6,Partially cloudy
2024-01-22,36.0,23.0,29.4,71.6,0.0,16.6,1012.3,30.8,22.7,Partially cloudy
2024-01-23,33.1,24.6,28.1,80.2,1.4,37.1,1013.2,51.4,24.2,"Rain, Partially cloudy"
2024-01-24,35.0,24.0,29.1,74.2,0.1,14.8,1012.6,48.5,23.5,"Rain, Partially cloudy"
2024-01-25,34.7,22.4,28.2,56.6,0.0,39.3,1012.5,26.3,16.2,Partially cloudy
2024-01-26,34.4,19.0,26.1,55.9,0.0,41.3,1012.2,22.7,14.9,Partially cloudy
2024-01-27,35.8,22.0,27.9,50.5,0.0,32.0,1011.4,19.0,14.8,Clear
2024-01-28,36.0,22.0,28.1,52.1,0.0,27.0,1011.0,11.7,15.2,Clear
2024-01-29,35.9,21.3,28.0,55.3,0.0,24.0,1011.6,22.1,16.4,Partially cloudy
2024-01-30,37.0,23.0,29.1,67.2,0.0,16.7,1011.2,36.5,21.7,Partially cloudy
2024-01-31,35.5,23.0,29.2,71.2,0.0,18.4,1011.7,40.8,22.7,Partially cloudy
2024-02-01,36.0,25.0,29.7,72.1,0.6,14.8,1012.7,55.7,23.5,"Rain, Partially cloudy"
2024-02-02,36.6,23.0,29.7,65.2,0.0,55.4,1011.5,29.9,20.7,Partially cloudy
2024-02-03,36.8,22.0,28.1,54.2,0.0,37.1,1010.0,27.1,15.3,Partially cloudy
2024-02-04,37.5,24.4,29.9,63.7,0.0,9.7,1010.8,47.6,20.2,Partially cloudy
2024-02-05,36.9,21.1,28.3,51.6,0.0,36.7,1012.9,29.5,14.0,Partially cloudy
2024-02-06,36.4,22.0,28.6,47.5,0.0,33.5,1012.7,32.4,14.7,Partially cloudy
2024-02-07,36.1,20.6,28.4,56.6,0.0,24.1,1012.2,17.7,16.1,Clear
2024-02-08,36.4,22.0,29.1,62.7,0.0,11.9,1011.8,10.6,19.5,Clear
2024-02-09,37.0,23.7,30.1,75.6,0.0,18.4,1011.3,47.4,24.8,Partially cloudy
2024-02-10,36.6,26.0,30.1,75.9,0.3,15.5,1011.1,43.0,25.0,"Rain, Partially cloudy"
2024-02-11,37.1,26.0,30.4,74.9,0.1,18.4,1010.5,46.8,24.9,"Rain, Partially cloudy"
2024-02-12,39.0,25.6,31.6,72.7,0.0,19.2,1009.7,43.8,25.3,Partially cloudy
2024-02-13,39.0,26.0,31.6,74.9,1.5,23.2,1010.4,57.3,26.0,"Rain, Partially cloudy"
2024-02-14,37.3,27.0,30.9,74.6,0.7,24.1,1010.9,59.2,25.3,"Rain, Partially cloudy"
2024-02-15,36.0,25.0,29.3,77.0,1.2,16.6,1010.4,71.8,24.5,"Rain, Partially cloudy"
2024-02-16,37.0,24.1,30.2,70.3,0.1,20.5,1010.6,71.3,23.1,"Rain, Partially cloudy"
2024-02-17,37.6,26.9,30.2,74.3,0.1,14.8,1010.5,69.7,24.7,"Rain, Partially cloudy"
2024-02-18,36.0,26.0,30.4,71.8,0.1,18.4,1010.6,68.4,24.3,"Rain, Partially cloudy"
2024-02-19,37.9,27.0,31.2,72.7,0.1,16.9,1009.9,58.0,25.1,"Rain, Partially cloudy"
2024-02-20,36.0,25.0,29.9,75.7,0.4,27.7,1008.5,70.5,24.7,"Rain, Partially cloudy"
2024-02-21,37.0,24.0,28.7,82.3,5.8,27.7,1007.4,66.8,25.0,"Rain, Partially cloudy"
2024-02-22,29.0,23.0,26.0,87.0,3.2,23.2,1008.4,70.2,23.6,"Rain, Partially cloudy"
2024-02-23,34.0,24.8,28.1,78.8,0.0,16.7,1009.2,75.1,23.7,Partially cloudy
2024-02-24,34.6,23.4,28.4,72.8,0.0,13.9,1010.5,65.3,22.3,Partially cloudy
2024-02-25,34.0,25.0,29.2,79.2,0.0,18.4,1011.4,88.0,24.9,Partially cloudy
2024-02-26,35.6,25.9,29.5,79.8,0.0,13.7,1010.1,74.8,25.4,Partially cloudy
2024-02-27,36.0,26.0,30.0,77.8,1.4,14.8,1009.4,60.7,25.3,"Rain, Partially cloudy"
2024-02-28,36.7,25.0,30.4,77.4,0.5,18.4,1008.5,62.8,25.6,"Rain, Partially cloudy"
2024-02-29,30.6,26.4,27.8,89.9,3.4,20.5,1008.5,78.6,26.0,"Rain, Partially cloudy"
2024-03-01,35.0,25.8,29.5,78.9,0.3,9.4,1008.5,66.0,25.1,"Rain, Partially cloudy"
2024-03-02,29.2,24.1,27.2,85.5,6.7,13.0,1010.4,80.5,24.4,"Rain, Partially cloudy"
2024-03-03,35.0,25.0,29.1,78.5,0.0,18.4,1010.3,70.7,24.7,Partially cloudy
2024-03-04,37.0,25.6,29.8,77.0,1.0,18.4,1009.5,65.5,25.0,"Rain, Partially cloudy"
2024-03-05,32.2,26.0,29.0,83.5,0.4,16.5,1009.9,88.4,25.8,"Rain, Partially cloudy"
2024-03-06,35.0,24.0,28.0,81.8,1.2,14.8,1010.4,91.4,24.4,"Rain, Overcast"
2024-03-07,34.2,23.0,28.0,81.6,0.4,10.1,1011.0,91.4,24.2,"Rain, Overcast"
2024-03-08,32.6,25.0,28.0,84.8,0.4,14.4,1010.9,80.4,25.1,"Rain, Partially cloudy"
2024-03-09,32.1,24.4,27.9,82.9,0.0,14.8,1010.9,75.6,24.6,Partially cloudy
2024-03-10,36.6,25.8,30.4,77.1,0.0,15.5,1009.7,75.3,25.5,Partially cloudy
2024-03-11,35.0,24.6,28.9,82.5,16.5,36.1,1010.7,75.6,25.4,"Rain, Partially cloudy"
2024-03-12,35.0,23.7,28.8,79.3,2.8,34.9,1011.2,67.2,24.4,"Rain, Partially cloudy"
2024-03-13,34.9,23.9,28.5,80.7,1.9,9.4,1011.0,80.9,24.6,"Rain, Partially cloudy"
2024-03-14,29.3,25.1,27.3,86.1,3.3,14.8,1011.8,77.2,24.7,"Rain, Partially cloudy"
2024-03-15,37.2,23.6,29.3,74.1,0.0,15.2,1010.3,63.5,23.6,Partially cloudy
2024-03-16,34.0,24.0,29.3,77.9,0.0,22.3,1009.2,74.3,24.9,Partially cloudy
2024-03-17,36.0,25.0,29.5,78.7,0.5,12.6,1008.6,64.2,25.0,"Rain, Partially cloudy"
2024-03-18,37.0,25.7,29.1,80.4,1.1,18.4,1007.3,72.6,25.1,"Rain, Partially cloudy"
2024-03-19,35.0,24.9,29.1,79.3,0.5,10.3,1007.5,72.3,24.8,"Rain, Partially cloudy"
2024-03-20,35.0,24.0,28.2,86.0,0.5,18.4,1007.6,78.7,25.5,"Rain, Partially cloudy"
2024-03-21,33.0,26.0,28.8,84.2,0.0,10.0,1008.3,76.3,25.7,Partially cloudy
2024-03-22,36.0,26.0,29.4,80.0,0.4,28.3,1007.7,62.4,25.3,"Rain, Partially cloudy"
2024-03-23,33.0,24.8,28.6,79.7,0.9,13.3,1008.4,76.2,24.5,"Rain, Partially cloudy"
2024-03-24,37.0,25.0,29.8,78.7,0.8,9.4,1008.9,37.5,25.2,"Rain, Partially cloudy"
2024-03-25,34.0,26.0,28.0,86.2,15.0,27.5,1009.9,77.5,25.4,"Rain, Partially cloudy"
2024-03-26,35.2,25.0,29.4,80.4,4.0,18.4,1009.8,79.6,25.3,"Rain, Partially cloudy"
2024-03-27,37.9,25.4,30.5,75.7,0.3,18.4,1009.1,57.0,25.3,"Rain, Partially cloudy"
2024-03-28,36.0,27.0,30.7,79.6,2.0,18.4,1009.1,75.2,26.5,"Rain, Partially cloudy"
2024-03-29,31.0,27.0,28.6,85.5,6.3,22.3,1009.5,72.2,25.8,"Rain, Partially cloudy"
2024-03-30,35.4,25.0,29.9,77.8,0.5,18.4,1009.3,73.6,25.1,"Rain, Partially cloudy"
2024-03-31,35.2,26.0,30.0,77.3,2.0,13.3,1010.1,76.5,25.3,"Rain, Partially cloudy"
2024-04-01,35.0,24.8,29.3,79.1,0.0,14.8,1010.3,77.4,25.0,Partially cloudy
2024-04-02,36.0,24.1,30.0,79.8,1.6,24.1,1008.9,71.3,25.7,"Rain, Partially cloudy"
2024-04-03,34.0,23.0,28.6,78.7,0.5,25.2,1007.9,81.7,24.2,"Rain, Partially cloudy"
2024-04-04,32.7,25.4,28.9,81.9,2.3,20.5,1008.6,71.6,25.4,"Rain, Partially cloudy"
2024-04-05,33.0,26.0,29.1,82.4,0.0,20.4,1009.8,86.6,25.6,Partially cloudy
2024-04-06,36.0,25.7,29.7,77.6,6.5,18.4,1010.2,74.1,24.9,"Rain, Partially cloudy"
2024-04-07,36.2,25.0,29.1,78.0,0.5,31.8,1010.1,74.5,24.5,"Rain, Partially cloudy"
2024-04-08,35.0,25.1,28.6,81.4,2.0,22.6,1009.4,90.5,24.9,"Rain, Overcast"
2024-04-09,37.0,24.7,29.9,75.8,0.0,19.9,1008.6,66.8,24.7,Partially cloudy
2024-04-10,34.7,24.0,27.4,86.1,0.3,39.1,1008.3,73.5,24.6,"Rain, Partially cloudy"
2024-04-11,33.6,23.6,27.0,86.1,35.0,20.8,1008.8,79.4,24.3,"Rain, Partially cloudy"
2024-04-12,33.0,23.5,27.3,85.8,0.2,12.2,1010.0,88.8,24.6,"Rain, Partially cloudy"
2024-04-13,33.0,24.9,28.5,82.4,7.4,19.0,1009.6,74.5,25.1,"Rain, Partially cloudy"
2024-04-14,34.6,25.0,28.6,83.4,0.1,18.4,1010.0,85.1,25.2,"Rain, Partially cloudy"
2024-04-15,35.0,24.5,29.1,81.7,0.0,9.4,1010.1,68.7,25.4,Partially cloudy
2024-04-16,32.3,25.9,28.3,87.0,0.2,14.8,1009.5,74.8,25.9,"Rain, Partially cloudy"
2024-04-17,31.6,25.0,27.9,88.9,0.3,18.4,1008.8,73.2,25.9,"Rain, Partially cloudy"
2024-04-18,33.2,25.0,28.7,86.2,0.1,17.9,1009.5,68.9,26.0,"Rain, Partially cloudy"
2024-04-19,34.0,25.0,29.0,82.3,0.3,24.1,1010.0,71.9,25.4,"Rain, Partially cloudy"
2024-04-20,36.0,23.2,29.5,75.7,0.0,16.2,1007.6,79.1,24.2,Partially cloudy
2024-04-21,35.4,26.4,30.4,76.3,0.1,17.2,1007.8,76.6,25.4,"Rain, Partially cloudy"
2024-04-22,36.2,25.0,29.9,78.3,0.2,19.2,1008.7,78.9,25.4,"Rain, Partially cloudy"
2024-04-23,32.0,23.9,27.7,83.2,5.0,14.1,1009.1,79.3,24.3,"Rain, Partially cloudy"
2024-04-24,34.0,25.0,29.0,81.1,2.8,17.1,1009.6,74.5,25.2,"Rain, Partially cloudy"
2024-04-25,35.1,26.0,29.7,81.7,2.4,23.4,1008.9,75.1,26.0,"Rain, Partially cloudy"
2024-04-26,33.8,25.9,29.2,81.7,13.0,24.2,1008.4,64.4,25.6,"Rain, Partially cloudy"
2024-04-27,35.7,25.0,29.8,79.6,0.0,19.9,1007.2,85.0,25.6,Partially cloudy
2024-04-28,35.0,26.6,30.1,80.9,2.3,14.1,1007.9,85.1,26.2,"Rain, Partially cloudy"
2024-04-29,35.0,25.0,29.0,83.8,1.4,25.9,1008.8,87.6,25.8,"Rain, Partially cloudy"
2024-04-30,35.2,24.7,29.1,80.8,28.0,14.8,1007.4,75.9,25.2,"Rain, Partially cloudy"
2024-05-01,34.0,24.0,28.3,85.6,5.6,24.1,1007.0,89.0,25.5,"Rain, Partially cloudy"
2024-05-02,33.3,24.0,28.1,85.1,6.6,18.4,1008.5,84.2,25.2,"Rain, Partially cloudy"
2024-05-03,28.4,24.0,26.5,91.0,3.4,13.0,1011.1,88.9,24.9,"Rain, Partially cloudy"
2024-05-04,34.0,24.8,28.6,85.0,1.8,11.2,1010.4,92.9,25.7,"Rain, Overcast"
2024-05-05,35.0,25.0,29.6,79.8,4.3,22.3,1008.8,80.5,25.4,"Rain, Partially cloudy"
2024-05-06,34.1,24.0,28.5,83.5,2.1,15.5,1007.7,85.7,25.2,"Rain, Partially cloudy"
2024-05-07,33.0,24.8,28.2,83.4,1.7,24.1,1008.9,81.3,25.0,"Rain, Partially cloudy"
2024-05-08,32.2,23.6,27.5,85.7,2.6,25.2,1009.0,84.5,24.8,"Rain, Partially cloudy"
2024-05-09,34.0,24.5,29.0,83.2,0.8,14.8,1008.4,69.1,25.6,"Rain, Partially cloudy"
2024-05-10,35.0,25.8,29.9,79.7,0.8,19.3,1008.4,74.1,25.7,"Rain, Partially cloudy"
2024-05-11,32.7,24.4,27.9,86.4,0.1,29.4,1009.2,76.3,25.3,"Rain, Partially cloudy"
